step,total_l2_norm,mean_l2_norm,median_l2_norm,active_parameters,ratio_mean,ratio_rms_mean
1900,0.6926066873605521,0.0014799288191464789,0.00034673720074351877,468,0.0008226923843507706,0.0008226923843507706
2000,0.5695577348507815,0.0012196097106012454,0.00022976694162935019,467,0.000678874864402393,0.000678874864402393
2100,0.7512031900863576,0.001608572141512543,0.00033629010431468487,467,0.0009148068075146906,0.0009148068075146906
2200,0.6816665504235964,0.0014565524581700777,0.00037801687722094357,468,0.0009242707332664905,0.0009242707332664906
2300,0.7102081910084337,0.0015207884175769458,0.0003189992276020348,467,0.0008327888940279622,0.0008327888940279622
2400,0.7869474315898621,0.0016851122732116962,0.0002763137163128704,467,0.0014828929195852343,0.0014828929195852343
2500,0.6101777374523358,0.001303798584299863,0.0002903479471569881,468,0.0005543956193468147,0.0005543956193468147
2600,0.6461314806306646,0.0013806228218603944,0.00030364791746251285,468,0.0007336342600507422,0.0007336342600507422
2700,0.644270338349699,0.0013795938722691629,0.0004337609570939094,467,0.0012345770339135152,0.0012345770339135152
2800,0.6263053596710506,0.001338259315536433,0.0003247722197556868,468,0.0006866843124654983,0.0006866843124654983
2900,0.7640247317128868,0.0016325314780189888,0.0004118012438993901,468,0.0010965232691741642,0.0010965232691741642
3000,0.7039754250362051,0.0015074420236321309,0.00036523997550830245,467,0.0013330249489957305,0.0013330249489957305
3100,0.7860490603876471,0.0016831885661405719,0.00035525363637134433,467,0.001278321588534546,0.001278321588534546
3200,0.4995645713703851,0.0010674456653213358,0.0001829848624765873,468,0.0003855036098835156,0.0003855036098835156
3300,0.6381138792431322,0.0013634911949639578,0.00031008210498839617,468,0.0005688999191710557,0.0005688999191710557
3400,0.34249028253265834,0.0007333839026395254,8.634535333840176e-05,467,0.00031851245120323527,0.00031851245120323527
3500,0.7605311008550899,0.001628546254507687,0.0003969179524574429,467,0.0013128889287956904,0.0013128889287956904
3600,0.8430460047707804,0.0018013803520743172,0.0005541474674828351,468,0.0013084428938861248,0.0013084428938861248
3700,0.7010860444798084,0.0014980471035893341,0.0003748777089640498,468,0.0006787316858402118,0.0006787316858402118
3800,0.5947462148348848,0.0012735464985757705,0.0001938546629389748,467,0.0007450623826731746,0.0007450623826731746
3900,0.706009736723864,0.00150856781351253,0.00036569991789292544,468,0.000618476267495959,0.000618476267495959
4000,0.563181940661238,0.001205957046383807,0.000246191571932286,467,0.0008315533673671901,0.0008315533673671901
4100,0.5072666505479937,0.001083903099461525,0.0002327577385585755,468,0.0006162605391307272,0.0006162605391307272
4200,0.6623884643267104,0.00141839071590302,0.0002884308632928878,467,0.0008660841071073695,0.0008660841071073695
4300,0.763416856923314,0.0016347256036901797,0.0004712616791948676,467,0.0013592024821594728,0.0013592024821594726
4400,0.6986420143140322,0.0014960214439272638,0.0003526083310134709,467,0.001044814255697887,0.001044814255697887
4500,0.74789920734883,0.0015980752293778418,0.0003663200477603823,468,0.0006823302711004013,0.0006823302711004013
4600,0.5235477045237857,0.0011186916763328756,0.00029433284362312406,468,0.0007341037144239907,0.0007341037144239907
4700,0.6952701495756113,0.0014888011768214374,0.00031761889113113284,467,0.0007837358928959244,0.0007837358928959244
4800,0.5767118510821412,0.0012322902800900452,0.00032551637559663504,468,0.0012106278669627656,0.0012106278669627656
4900,0.5338606105268786,0.001140727800271108,0.00015999025345081463,468,0.0003918264474549354,0.0003918264474549354
5000,0.655790268213714,0.0014012612568669103,0.000356142467353493,468,0.0009445815911405252,0.0009445815911405253
5100,0.6382015768417784,0.0013636785829952529,0.00035364454379305243,468,0.0007218747415246313,0.0007218747415246313
5200,0.668663911837605,0.0014318285050055782,0.0003818290715571493,467,0.0015092024167502706,0.0015092024167502706
5300,0.4062824417871278,0.000868124875613521,0.00014820096112089232,468,0.0003944942001428395,0.0003944942001428395
5400,0.776069344715907,0.001658267830589545,0.00047422663192264736,468,0.0011207027425658813,0.0011207027425658813
5500,0.5931407377182651,0.0012701086460776556,0.00023113477800507098,467,0.0009355027960405718,0.0009355027960405718
5600,0.40871047748024236,0.0008751830352895983,0.0001580869866302237,467,0.00044923199589310764,0.00044923199589310764
5700,0.7604835448427103,0.0016249648394075005,0.00040669167356099933,468,0.0009612460238284009,0.0009612460238284009
5800,0.4008767976011036,0.0008584085601736695,0.00016118043276946992,467,0.00047301801137351846,0.00047301801137351846
5900,0.6699927024946781,0.0014316083386638422,0.0003584261139621958,468,0.0007896294435370046,0.0007896294435370044
6000,0.5593673544706164,0.0011952293898944795,0.0002874679194064811,468,0.0008248716503608661,0.000824871650360866
6100,0.6254525854101054,0.001336437148312191,0.0002953172515844926,468,0.0007473701543537778,0.0007473701543537778
6200,0.6253921734415329,0.0013363080629092583,0.00031650796881876886,468,0.0007734094062759111,0.0007734094062759112
6300,0.7709672693574419,0.0016508935104013744,0.00030985422199591994,467,0.0015888442013864113,0.0015888442013864113
6400,0.8149930528945575,0.001741438147210593,0.00043267586443107575,468,0.0007978264496647366,0.0007978264496647366
6500,0.7286361047939067,0.0015602486184023699,0.0005354858003556728,467,0.0012283879676974591,0.0012283879676974591
6600,0.5049752356961079,0.0010813174211908093,0.00020667447824962437,467,0.0006134013418440876,0.0006134013418440875
6700,0.6382656052955937,0.0013638153959307558,0.00036023832217324525,468,0.0008075571661479304,0.0008075571661479304
6800,0.6510124637521528,0.0013940309716320189,0.0002475680084899068,467,0.0009667344732289173,0.0009667344732289173
6900,0.6776520596790903,0.0014479744864937826,0.0002939723781310022,468,0.0005282117021947717,0.0005282117021947716
7000,0.5872408018304007,0.001257474950386297,0.0001577314833411947,467,0.0008301979527097281,0.0008301979527097281
7100,0.5056615271216884,0.0010827869959779196,0.0001307902275584638,467,0.0007265226386187724,0.0007265226386187724
7200,0.6232675684675844,0.0013317683086914195,0.00030991491803433746,468,0.0006138867050290009,0.000613886705029001
7300,0.6155848210838002,0.0013181687817640261,0.00026700799935497344,467,0.000943500573629445,0.000943500573629445
7400,0.6707364238499913,0.001433197486858956,0.00028467224910855293,468,0.000802648143293922,0.000802648143293922
7500,0.6032275007705863,0.001291707710429521,0.0002978652191814035,467,0.0007621265848578728,0.0007621265848578728
7600,0.7454728761824967,0.0015928907610737108,0.0005078113172203302,468,0.0010262967580162042,0.0010262967580162042
7700,0.6999560366709652,0.0014956325569892418,0.0003256265918025747,468,0.0005843087441704048,0.0005843087441704048
7800,0.5941965160334135,0.0012696506752850716,0.0003114149149041623,468,0.0007172883329478057,0.0007172883329478057
7900,0.7544663957915532,0.0016155597340290217,0.00026756481383927166,467,0.0016907049059311351,0.0016907049059311351
8000,0.7508105807770988,0.0016042961127715788,0.0004225263255648315,468,0.0009343477973023679,0.000934347797302368
8100,0.7018837326196881,0.001499751565426684,0.0003871074295602739,468,0.0007457822832366772,0.0007457822832366772
8200,0.7943513515823852,0.0016973319478256095,0.00047845444350969046,468,0.00110352986456918,0.00110352986456918
8300,0.6702607375930683,0.0014321810632330519,0.00032846473914105445,468,0.0005815905838958017,0.0005815905838958017
8400,0.5752623367681,0.001229193027282265,0.0002580402069725096,468,0.0004735391589431794,0.0004735391589431794
8500,0.5040626207916254,0.0010770568820333878,0.00020794777083210647,468,0.0004437743458971937,0.0004437743458971938
8600,0.7029576442849397,0.0015020462484720933,0.000503584771649912,468,0.0009845948319106995,0.0009845948319106995
8700,0.4503001513492606,0.0009642401527821426,0.00011717102461261675,467,0.0004605495218366759,0.0004605495218366759
8800,0.6391175398694031,0.0013685600425469018,0.00018774211639538407,467,0.0009522314669174398,0.0009522314669174397
8900,0.7148006963297888,0.0015273519152345916,0.0003825713793048635,468,0.0008271777246364037,0.0008271777246364038
9000,0.639937721721715,0.0013703163206032442,0.00032469406141899526,467,0.0011114659245471336,0.0011114659245471336
9100,0.7861352126005272,0.0016797760953002718,0.000509016594151035,468,0.001343526984414415,0.001343526984414415
9200,0.6669256803626311,0.0014250548725697246,0.0003331288608023897,468,0.0005874570681199452,0.0005874570681199452
9300,0.6312464100015696,0.0013488171153879691,0.00030217172752600163,468,0.0005348902302631179,0.0005348902302631179
9400,0.7440464837627374,0.0015932472885711723,0.0004198438546154648,467,0.0011541144261035157,0.0011541144261035157
9500,0.8742922163200717,0.0018681457613676745,0.0006445822073146701,468,0.0014125492092326925,0.0014125492092326925
9600,0.8180452137459184,0.0017479598584314497,0.0004529968573478982,468,0.001252449792119528,0.001252449792119528
9700,0.869266893211929,0.0018574078914784806,0.0004272765654604882,468,0.0006918740699171187,0.0006918740699171187
9800,0.5267056726420698,0.0011254394714574141,0.00026848264678847045,468,0.0006173820210638611,0.0006173820210638611
9900,0.4551462003283504,0.0009725346160862188,0.00018418134277453646,468,0.0004304705481721014,0.0004304705481721014
10000,0.6918813906095664,0.0014815447336393285,0.00018747971625998616,467,0.000836788280903631,0.000836788280903631
10100,0.6668441753734982,0.0014279318530481758,0.0003189179114997387,467,0.0008822698027509772,0.0008822698027509772
10200,0.8346308989980855,0.001783399356833516,0.0005522514402400702,468,0.0009349184128016775,0.0009349184128016775
10300,0.7714445235082383,0.0016483857339919623,0.0003877174312947318,468,0.00082182947819067,0.0008218294781906702
10400,0.47495396721662075,0.0010170320497143914,0.00018406356684863567,467,0.0005331246954218857,0.0005331246954218857
10500,0.38842657977548267,0.0008299713243065869,0.00016366808995371684,468,0.0003429837326692125,0.0003429837326692125
10600,0.7556269005974201,0.0016180447550265954,0.0003902682801708579,467,0.0011680348036727467,0.0011680348036727465
10700,0.7175469833141221,0.0015365031762615035,0.00020620963186956942,467,0.0009965724715807786,0.0009965724715807786
10800,0.6386127342557089,0.0013645571244780103,0.0003181648498866707,468,0.0006497515220590879,0.0006497515220590878
10900,0.6582226575533525,0.001406458669985796,0.00030288407288026065,468,0.0005434175996067025,0.0005434175996067024
11000,0.7939647051180003,0.0016965057801666674,0.0004253932129358873,468,0.0007408954985259773,0.0007408954985259773
11100,0.5313913124472016,0.0011354515223230804,0.0002692169655347243,468,0.0005269734434966949,0.0005269734434966949
11200,0.7249091190375623,0.0015522679208513112,0.0003169214469380677,467,0.0008485613132712521,0.0008485613132712521
11300,0.41500814032905,0.0008886683947088865,0.00013430544640868902,467,0.00042431804845029735,0.00042431804845029735
11400,0.5610056935538559,0.001198730114431316,0.0002719651092775166,468,0.0005403364752949264,0.0005403364752949264
11500,0.686265956785661,0.001469520250076362,0.0002761530631687492,467,0.0009399378384052394,0.0009399378384052394
11600,0.6579440138702815,0.0014088736913710524,0.00032451131846755743,467,0.0009865647093745874,0.0009865647093745876
11700,0.7908472367184274,0.0016898445229026227,0.00043339897820260376,468,0.001043346127123268,0.001043346127123268
11800,0.6656519729951658,0.001422333275630696,0.00033859563700389117,468,0.0006726084704137183,0.0006726084704137183
11900,0.72711950995118,0.0015570010919725482,0.0002228869270766154,467,0.0007495690835546019,0.0007495690835546019
12000,0.8117838432653173,0.0017345808616780283,0.0005338007758837193,468,0.0015669920503910005,0.0015669920503910005
12100,0.5421972863230451,0.0011585412100919767,0.00022487405658466741,468,0.0004534536555809981,0.0004534536555809981
12200,0.8840862858291985,0.00189311838507323,0.0005318733165040612,467,0.0012177157107344935,0.0012177157107344935
12300,0.6754353728696856,0.0014463284215624958,0.0003441374283283949,467,0.0008750191182296742,0.0008750191182296742
12400,0.7145354022749419,0.0015267850475960299,0.0002684217761270702,468,0.0005750898591164118,0.0005750898591164117
12500,0.6991216043915855,0.0014938495820333024,0.0003307780425529927,468,0.0007873668937724145,0.0007873668937724145
12600,0.6012518918407039,0.0012847262646168887,0.00029821807402186096,468,0.000668905281410937,0.000668905281410937
12700,0.6261360335817727,0.0013407623845434105,0.00019591132877394557,467,0.0008460023944693429,0.0008460023944693429
12800,0.46944025811668055,0.0010030774746082917,0.0002048661553999409,468,0.00041808231325377016,0.00041808231325377016
12900,0.6496566360819713,0.0013881552053033575,0.0003444728354224935,468,0.0006902085228260713,0.0006902085228260713
13000,0.712388935819749,0.001525458106680405,0.0003150941338390112,467,0.0013907405672488368,0.0013907405672488368
13100,0.5846863865907324,0.0012520051104726604,0.00017440065857954323,467,0.0006376169341014634,0.0006376169341014634
13200,0.8094771886074845,0.0017333558642558555,0.0004783836775459349,467,0.00116591969417912,0.00116591969417912
13300,0.742330999691788,0.0015895738751430149,0.0003706798597704619,467,0.00096531755962748,0.00096531755962748
13400,0.7689773320962274,0.0016466324027756476,0.00025582959642633796,467,0.0012511251009772863,0.0012511251009772863
13500,0.7470896115007264,0.0015963453237195007,0.00046314875362440944,468,0.0011306766740239143,0.0011306766740239143
13600,0.6443968394135169,0.0013798647524914708,0.00021418827236630023,467,0.0009246719845671258,0.0009246719845671258
13700,0.7475857138887463,0.0016008259398045959,0.00033491887734271586,467,0.0007807892646572542,0.0007807892646572542
13800,0.6434976781841151,0.0013749950388549468,0.00037662738759536296,468,0.000652199647770176,0.000652199647770176
13900,0.5225338099203967,0.0011189160811999929,0.00021059892605990171,467,0.0005700862512792715,0.0005700862512792715
14000,0.5437691102016888,0.0011618998081232667,0.0002518909750506282,468,0.0007069864593273049,0.0007069864593273049
14100,0.7111031071709046,0.0015194510836985143,0.00036954774986952543,468,0.0006378605521992095,0.0006378605521992095
14200,0.6203112115301366,0.0013282895321844465,0.00025540791102685034,467,0.0008453776283222562,0.0008453776283222562
14300,0.6844438189282442,0.0014624867925817184,0.00039480411214753985,468,0.0008351922458442693,0.0008351922458442693
14400,0.6982893497963474,0.0014952662736538488,0.0003072675026487559,467,0.0009646905037282422,0.0009646905037282422
14500,0.6865008142638231,0.0014700231568818482,0.0002553342201281339,467,0.0009463634816950041,0.0009463634816950041
14600,0.7666180740948629,0.0016380728078950063,0.00038307772774714977,468,0.0007045852837155287,0.0007045852837155287
14700,0.6977465496417636,0.0014909114308584693,0.0003742079861694947,468,0.0007957033256576451,0.0007957033256576451
14800,0.7448728926816861,0.001595016900817315,0.0002707492676563561,467,0.0014566537316814197,0.0014566537316814197
14900,0.5166328423030375,0.0011039163297073451,0.00022350543440552428,468,0.0005109541455616811,0.0005109541455616811
15000,0.6304956489253968,0.0013500977493049182,0.00033168293884955347,467,0.0008873052859877975,0.0008873052859877975
15100,0.48683848342331704,0.0010402531697079425,0.00022297416580840945,468,0.0005458431695437924,0.0005458431695437924
15200,0.828230928690644,0.0017697242066039402,0.0004706798354163766,468,0.0008105113987796627,0.0008105113987796627
15300,0.696322796229822,0.0014910552381794903,0.0004440570482984185,467,0.0007742407454029112,0.0007742407454029112
15400,0.43161362536800674,0.0009242261785182157,0.0001478774647694081,467,0.0005683853924990487,0.0005683853924990487
15500,0.6996685729515875,0.00149821964229462,0.0004111175949219614,467,0.001173315977343834,0.001173315977343834
15600,0.7385688980782454,0.0015781386711073622,0.00034828529169317335,468,0.0010459581440043983,0.0010459581440043983
15700,0.7577048061812235,0.0016190273636350928,0.0004932860611006618,468,0.0011552274809774202,0.0011552274809774202
15800,0.7289336527637786,0.0015608857660894618,0.00038008554838597775,467,0.001697926350818651,0.001697926350818651
15900,0.9342258578641776,0.0020004836356834637,0.0005899533862248063,467,0.0014582899048329765,0.0014582899048329765
16000,0.7145147136607761,0.0015267408411555046,0.00033221639750991017,468,0.0006696730978156675,0.0006696730978156675
16100,0.5572269058496815,0.0011932053658451423,0.00013733102241531014,467,0.0006228404550329854,0.0006228404550329854
16200,0.7637720459480519,0.001631991551171051,0.00041644023440312594,468,0.0007195735569326465,0.0007195735569326465
16300,0.5166463471784013,0.001106309094600431,0.00026425806572660804,467,0.0008208748273549787,0.0008208748273549787
16400,0.9105269154373872,0.0019455703321311691,0.0005811818409711123,468,0.0014294540257968522,0.0014294540257968522
16500,0.7293133482242382,0.0015616988184673196,0.00038958393270149827,467,0.000985508403447669,0.000985508403447669
16600,0.7926986628832537,0.001693800561716354,0.00043925471254624426,468,0.0007523342122575606,0.0007523342122575606
16700,0.7711052121593553,0.0016511888911335231,0.0003954817948397249,467,0.0014121197969959838,0.0014121197969959838
16800,0.6529266788225259,0.0013981299332388134,0.0002529649354983121,467,0.0012570353129323119,0.0012570353129323119
16900,0.5132205508508854,0.0010989733422931164,0.00024336343631148338,467,0.0005675661678846649,0.0005675661678846649
17000,0.6879533386582892,0.0014699857663638659,0.0004157847724854946,468,0.0008171528361041557,0.0008171528361041557
17100,0.7506609666796251,0.0016039764245291135,0.00047778016596566886,468,0.001487794755433153,0.001487794755433153
17200,0.7635523344451727,0.0016315220821478049,0.0003883807949023321,468,0.0008219370249771553,0.0008219370249771553
17300,0.5484367799577452,0.0011718734614481734,0.00027058625710196793,468,0.000572391441899076,0.000572391441899076
17400,0.7675198150829203,0.0016435113813338764,0.00039425891009159386,467,0.0011986668119212032,0.0011986668119212032
17500,0.7305627872861962,0.001564374276844103,0.00035439105704426765,467,0.0007933802517657582,0.0007933802517657582
17600,0.5527742625024175,0.0011836707976497162,0.00026960219838656485,467,0.0006832876446486643,0.0006832876446486643
17700,0.7391708046664647,0.0015828068622408236,0.00021122147154528648,467,0.000828615580011596,0.000828615580011596
17800,0.6742944186052284,0.00144388526467929,0.000226973308599554,467,0.0007711729932216605,0.0007711729932216605
17900,0.5771935064821818,0.0012359603993194472,0.0002869353338610381,467,0.0007398938142090562,0.0007398938142090562
18000,0.633518406430376,0.0013536718086119147,0.00028411396488081664,468,0.0005196620001001161,0.0005196620001001161
18100,0.7168907809854304,0.001535098032088716,0.00021987791114952415,467,0.0008149273885711409,0.0008149273885711408
18200,0.5081848580711412,0.0010858650813485925,0.00023142766440287232,468,0.000490110814496705,0.000490110814496705
18300,0.6570655346068364,0.0014039861850573426,0.0003312255867058411,468,0.0006435532054995597,0.0006435532054995597
18400,0.7590318031590755,0.0016253357669359218,0.0003251700254622847,467,0.0010381879032509375,0.0010381879032509375
